application_id,period,age,income_sgd,loan_amount_sgd,loan_tenure_months,credit_history_months,num_existing_loans,employment_status,gender,ethnicity,postal_district,debt_to_income,model_score,approved,actual_default
TRN-03559,2022-2023 (Training),25,39871,48560,48,97,4,Salaried,F,Chinese,26,0.3045,0.8632,1,0
TRN-03560,2022-2023 (Training),28,53279,32256,12,154,4,Salaried,M,Chinese,7,0.6054,0.6427,1,0
TRN-03561,2022-2023 (Training),66,19371,11125,36,118,3,Salaried,F,Chinese,27,0.1914,0.6315,1,1
TRN-03562,2022-2023 (Training),56,35505,9370,60,169,0,Salaried,F,Chinese,22,0.0528,0.7598,1,0
TRN-03563,2022-2023 (Training),30,96165,9838,12,55,1,Contract,F,Chinese,25,0.1023,0.7907,1,0
TRN-03564,2022-2023 (Training),29,22706,119479,84,220,4,Salaried,M,Chinese,20,0.7517,0.6626,1,0
TRN-03565,2022-2023 (Training),66,75376,62429,36,68,3,Salaried,F,Chinese,15,0.2761,0.9604,1,0
TRN-03566,2022-2023 (Training),38,54538,139206,12,145,3,Salaried,M,Indian,15,2.5525,0.7183,1,0
TRN-03567,2022-2023 (Training),38,42549,48199,24,188,4,Salaried,F,Chinese,21,0.5664,0.7009,1,0
TRN-03568,2022-2023 (Training),54,41441,82092,84,3,2,Salaried,M,Malay,12,0.283,0.7512,1,1
TRN-03569,2022-2023 (Training),53,36511,129925,84,128,1,Salaried,F,Chinese,17,0.5084,0.9887,1,0
TRN-03570,2022-2023 (Training),29,38515,25113,48,49,4,Contract,M,Chinese,23,0.163,0.7814,1,1
TRN-03571,2022-2023 (Training),40,85634,101102,24,83,3,Salaried,M,Chinese,6,0.5903,0.7655,1,0
TRN-03572,2022-2023 (Training),59,37826,7669,24,69,2,Self-Employed,M,Chinese,13,0.1014,0.8121,1,0
TRN-03573,2022-2023 (Training),24,145009,149010,84,147,4,Salaried,F,Other,16,0.1468,0.8871,1,0
TRN-03574,2022-2023 (Training),26,58672,141789,60,19,1,Contract,F,Chinese,27,0.4833,0.5663,1,0
TRN-03575,2022-2023 (Training),34,34691,82818,36,173,2,Salaried,F,Malay,23,0.7958,0.7714,1,1
TRN-03576,2022-2023 (Training),67,87905,84737,48,26,3,Self-Employed,M,Chinese,1,0.241,0.768,1,1
TRN-03577,2022-2023 (Training),52,71277,29406,24,25,0,Self-Employed,M,Malay,13,0.2063,0.8193,1,0
TRN-03578,2022-2023 (Training),37,18169,17873,48,159,1,Self-Employed,M,Chinese,7,0.2459,0.8776,1,0
TRN-03579,2022-2023 (Training),53,26352,130812,84,9,2,Salaried,M,Chinese,13,0.7091,0.5332,1,0
TRN-03580,2022-2023 (Training),43,45740,87048,36,81,4,Salaried,F,Chinese,7,0.6344,0.6724,1,0
TRN-03581,2022-2023 (Training),50,18955,28461,12,104,4,Salaried,F,Chinese,8,1.5015,0.5446,1,0
TRN-03582,2022-2023 (Training),43,171839,18448,24,139,2,Salaried,M,Chinese,18,0.0537,0.889,1,0
TRN-03583,2022-2023 (Training),64,80285,20198,36,201,4,Salaried,M,Chinese,17,0.0839,0.9479,1,0
TRN-03584,2022-2023 (Training),24,48630,78158,48,87,2,Contract,F,Malay,16,0.4018,0.7592,1,0
TRN-03585,2022-2023 (Training),31,39909,70470,84,23,1,Salaried,M,Chinese,17,0.2523,0.8725,1,0
TRN-03586,2022-2023 (Training),63,34207,25739,36,116,4,Salaried,M,Other,8,0.2508,0.8767,1,0
TRN-03587,2022-2023 (Training),42,15086,89054,12,178,1,Contract,M,Malay,7,5.9031,0.6708,1,0
TRN-03588,2022-2023 (Training),37,17331,63186,36,165,3,Contract,M,Chinese,25,1.2153,0.6336,1,1
TRN-03589,2022-2023 (Training),33,153379,31547,84,45,3,Unemployed,M,Chinese,18,0.0294,0.6089,1,0
TRN-03590,2022-2023 (Training),23,126015,99472,48,216,3,Salaried,F,Chinese,4,0.1973,0.9771,1,0
TRN-03591,2022-2023 (Training),62,34701,90823,24,135,3,Salaried,M,Chinese,24,1.3087,0.7675,1,0
TRN-03592,2022-2023 (Training),45,84524,111887,24,54,4,Contract,F,Indian,22,0.6619,0.6447,1,1
TRN-03593,2022-2023 (Training),56,66426,15686,60,77,2,Salaried,M,Chinese,2,0.0472,0.99,1,0
TRN-03594,2022-2023 (Training),51,71294,39062,48,234,4,Salaried,F,Chinese,16,0.137,0.9069,1,1
TRN-03595,2022-2023 (Training),51,20845,53216,60,158,4,Salaried,M,Chinese,26,0.5106,0.6887,1,0
TRN-03596,2022-2023 (Training),56,16565,36653,60,87,1,Self-Employed,M,Chinese,18,0.4425,0.6492,1,1
TRN-03597,2022-2023 (Training),40,99663,26673,84,15,2,Salaried,M,Chinese,23,0.0382,0.856,1,0
TRN-03598,2022-2023 (Training),29,14949,146439,84,147,0,Self-Employed,F,Chinese,25,1.3994,0.6993,1,0
TRN-03599,2022-2023 (Training),47,44850,24629,84,37,0,Salaried,F,Indian,8,0.0784,0.9353,1,0
TRN-03600,2022-2023 (Training),61,39315,125756,12,110,2,Salaried,F,Chinese,14,3.1987,0.7773,1,0
TRN-03601,2022-2023 (Training),28,37194,116641,48,14,0,Salaried,M,Chinese,18,0.784,0.6937,1,0
TRN-03602,2022-2023 (Training),51,59199,30063,24,77,2,Salaried,M,Indian,19,0.2539,0.99,1,1
TRN-03603,2022-2023 (Training),28,32644,24322,48,75,1,Unemployed,M,Chinese,24,0.1863,0.559,1,0
TRN-03604,2022-2023 (Training),24,62158,17693,84,161,1,Contract,M,Chinese,4,0.0407,0.9223,1,1
TRN-03605,2022-2023 (Training),22,53353,145313,12,71,4,Salaried,M,Chinese,22,2.7236,0.6099,1,0
TRN-03606,2022-2023 (Training),57,172687,107379,48,18,0,Contract,F,Chinese,14,0.1555,0.893,1,0
TRN-03607,2022-2023 (Training),46,21348,17651,48,237,2,Self-Employed,M,Chinese,2,0.2067,0.7601,1,0
TRN-03608,2022-2023 (Training),58,49889,14275,60,196,1,Salaried,F,Chinese,17,0.0572,0.9536,1,0
TRN-03609,2022-2023 (Training),22,63500,50606,48,119,4,Self-Employed,M,Chinese,6,0.1992,0.6758,1,0
TRN-03610,2022-2023 (Training),36,42030,6658,60,218,0,Contract,M,Chinese,8,0.0317,0.7358,1,0
TRN-03611,2022-2023 (Training),58,21977,77468,60,62,0,Salaried,F,Chinese,16,0.705,0.6834,1,1
TRN-03612,2022-2023 (Training),34,104220,46150,36,104,0,Salaried,M,Chinese,21,0.1476,0.7641,1,0
TRN-03613,2022-2023 (Training),61,60003,19999,84,204,1,Salaried,F,Other,1,0.0476,0.8523,1,0
TRN-03614,2022-2023 (Training),29,22922,11376,12,31,1,Salaried,F,Malay,26,0.4963,0.8046,1,0
TRN-03615,2022-2023 (Training),26,63780,56673,60,222,0,Salaried,F,Chinese,18,0.1777,0.8294,1,0
TRN-03616,2022-2023 (Training),30,136072,8476,48,232,1,Self-Employed,F,Chinese,3,0.0156,0.7384,1,1
TRN-03617,2022-2023 (Training),22,47964,74902,60,109,0,Self-Employed,M,Chinese,18,0.3123,0.8163,1,0
TRN-03618,2022-2023 (Training),57,48955,96269,60,164,3,Salaried,M,Chinese,25,0.3933,0.5574,1,1
TRN-03619,2022-2023 (Training),56,125593,103331,60,193,1,Salaried,F,Malay,10,0.1645,0.9643,1,0
TRN-03620,2022-2023 (Training),23,27385,16164,24,6,2,Self-Employed,M,Chinese,2,0.2951,0.6845,1,1
TRN-03621,2022-2023 (Training),61,138210,44316,24,175,1,Salaried,M,Malay,19,0.1603,0.9443,1,0
TRN-03622,2022-2023 (Training),44,87881,67968,24,138,0,Self-Employed,M,Other,25,0.3867,0.6519,1,1
TRN-03623,2022-2023 (Training),30,28154,145119,24,202,2,Unemployed,M,Chinese,11,2.5772,0.3979,0,1
TRN-03624,2022-2023 (Training),55,32828,142649,36,86,4,Unemployed,F,Chinese,19,1.4484,0.463,1,1
TRN-03625,2022-2023 (Training),67,35778,139942,60,30,2,Self-Employed,M,Chinese,24,0.7823,0.6578,1,0
TRN-03626,2022-2023 (Training),35,16315,39094,36,171,2,Salaried,M,Chinese,24,0.7987,0.789,1,1
TRN-03627,2022-2023 (Training),25,57313,60329,48,44,1,Salaried,M,Chinese,27,0.2632,0.9702,1,1
TRN-03628,2022-2023 (Training),51,28929,145289,84,199,2,Self-Employed,M,Chinese,3,0.7175,0.5646,1,1
TRN-03629,2022-2023 (Training),52,58567,88138,12,55,2,Unemployed,F,Chinese,10,1.5049,0.3843,0,1
TRN-03630,2022-2023 (Training),59,22593,71141,36,159,0,Salaried,F,Chinese,16,1.0496,0.6936,1,0
TRN-03631,2022-2023 (Training),32,85289,133307,24,239,1,Salaried,M,Malay,26,0.7815,0.7123,1,0
TRN-03632,2022-2023 (Training),56,76311,149075,24,148,0,Contract,M,Other,3,0.9768,0.7132,1,1
TRN-03633,2022-2023 (Training),29,32095,88197,48,30,1,Salaried,M,Malay,24,0.687,0.6688,1,1
TRN-03634,2022-2023 (Training),24,60827,87318,60,0,4,Salaried,M,Chinese,19,0.2871,0.6754,1,0
TRN-03635,2022-2023 (Training),35,51521,84023,12,204,2,Contract,F,Chinese,20,1.6308,0.6518,1,1
TRN-03636,2022-2023 (Training),34,119297,56962,36,138,1,Salaried,M,Chinese,21,0.1592,0.9624,1,0
TRN-03637,2022-2023 (Training),66,26383,118037,60,92,2,Salaried,M,Chinese,7,0.8948,0.7184,1,1
TRN-03638,2022-2023 (Training),53,44739,92601,60,67,2,Salaried,F,Chinese,17,0.414,0.7676,1,0
TRN-03639,2022-2023 (Training),55,33375,89859,84,35,3,Self-Employed,F,Chinese,8,0.3846,0.5861,1,1
TRN-03640,2022-2023 (Training),66,50356,95933,84,78,0,Salaried,F,Chinese,3,0.2722,0.9011,1,0
TRN-03641,2022-2023 (Training),40,67505,50957,36,186,1,Salaried,F,Chinese,7,0.2516,0.8368,1,0
TRN-03642,2022-2023 (Training),59,33153,87864,36,66,4,Self-Employed,M,Chinese,27,0.8834,0.4148,0,1
TRN-03643,2022-2023 (Training),37,39400,131358,36,183,3,Salaried,M,Malay,10,1.1113,0.6386,1,0
TRN-03644,2022-2023 (Training),23,87520,48739,36,50,0,Salaried,M,Indian,27,0.1856,0.908,1,0
TRN-03645,2022-2023 (Training),61,110679,43733,24,156,4,Salaried,M,Other,19,0.1976,0.8652,1,1
TRN-03646,2022-2023 (Training),38,65914,50389,60,212,4,Salaried,M,Chinese,25,0.1529,0.8956,1,1
TRN-03647,2022-2023 (Training),55,45126,61922,60,129,2,Self-Employed,F,Malay,15,0.2744,0.692,1,0
TRN-03648,2022-2023 (Training),63,42622,22580,24,5,0,Self-Employed,F,Chinese,26,0.2649,0.7398,1,0
TRN-03649,2022-2023 (Training),37,68109,120900,60,158,3,Self-Employed,M,Chinese,15,0.355,0.5459,1,1
TRN-03650,2022-2023 (Training),59,56199,136895,36,53,1,Self-Employed,M,Malay,5,0.812,0.5986,1,0
TRN-03651,2022-2023 (Training),23,18226,12084,12,87,1,Salaried,F,Chinese,3,0.663,0.7818,1,0
TRN-03652,2022-2023 (Training),23,69108,82991,84,167,3,Contract,M,Indian,3,0.1716,0.8433,1,0
TRN-03653,2022-2023 (Training),47,29250,146679,84,144,2,Contract,M,Chinese,4,0.7164,0.7918,1,0
TRN-03654,2022-2023 (Training),34,20948,87455,60,4,2,Salaried,F,Chinese,15,0.835,0.6843,1,0
TRN-03655,2022-2023 (Training),52,18015,117540,12,1,4,Salaried,M,Chinese,16,6.5246,0.6017,1,1
TRN-03656,2022-2023 (Training),55,43059,119540,84,57,0,Salaried,M,Malay,5,0.3966,0.6424,1,0
TRN-03657,2022-2023 (Training),60,26637,148041,12,11,4,Salaried,M,Chinese,21,5.5577,0.7093,1,1
TRN-03658,2022-2023 (Training),24,12139,22333,24,4,1,Salaried,F,Chinese,8,0.9199,0.6582,1,1
TRN-03659,2022-2023 (Training),29,39534,132182,48,105,3,Self-Employed,F,Chinese,10,0.8359,0.5161,1,1
TRN-03660,2022-2023 (Training),44,36521,41668,60,187,0,Self-Employed,F,Chinese,22,0.2282,0.8271,1,0
TRN-03661,2022-2023 (Training),35,44804,16945,24,168,3,Self-Employed,M,Chinese,21,0.1891,0.6229,1,0
TRN-03662,2022-2023 (Training),48,33612,107528,24,147,0,Salaried,F,Chinese,2,1.5995,0.8682,1,0
TRN-03663,2022-2023 (Training),50,146913,51526,12,199,1,Salaried,F,Chinese,14,0.3507,0.7282,1,0
TRN-03664,2022-2023 (Training),60,66863,52717,60,128,1,Self-Employed,M,Chinese,5,0.1577,0.7218,1,0
TRN-03665,2022-2023 (Training),60,36323,95480,24,55,0,Contract,M,Chinese,7,1.3143,0.8032,1,0
TRN-03666,2022-2023 (Training),22,47184,140673,36,69,2,Salaried,F,Chinese,11,0.9938,0.6344,1,0
TRN-03667,2022-2023 (Training),38,114552,17930,24,55,0,Self-Employed,F,Chinese,3,0.0783,0.7879,1,0
TRN-03668,2022-2023 (Training),62,87026,9333,36,53,1,Salaried,F,Indian,12,0.0357,0.9207,1,0
TRN-03669,2022-2023 (Training),51,21210,125384,48,138,3,Self-Employed,M,Chinese,14,1.4779,0.5055,1,0
TRN-03670,2022-2023 (Training),34,27321,22839,36,2,4,Contract,F,Malay,23,0.2787,0.6477,1,1
TRN-03671,2022-2023 (Training),42,30665,56337,36,94,3,Self-Employed,M,Chinese,1,0.6124,0.4588,1,0
TRN-03672,2022-2023 (Training),40,37653,25195,12,27,1,Contract,M,Chinese,22,0.6691,0.6455,1,0
TRN-03673,2022-2023 (Training),40,34294,94229,24,110,3,Salaried,F,Chinese,16,1.3738,0.5406,1,1
TRN-03674,2022-2023 (Training),46,50031,118251,48,106,2,Contract,F,Chinese,15,0.5909,0.7713,1,1
TRN-03675,2022-2023 (Training),43,76224,117265,24,119,2,Salaried,F,Chinese,1,0.7692,0.7097,1,0
TRN-03676,2022-2023 (Training),52,84254,106986,36,132,0,Salaried,F,Chinese,23,0.4233,0.6634,1,0
TRN-03677,2022-2023 (Training),38,40292,55998,84,123,3,Salaried,F,Chinese,22,0.1985,0.8565,1,0
TRN-03678,2022-2023 (Training),44,18383,36558,36,89,3,Salaried,M,Chinese,13,0.6629,0.5695,1,1
TRN-03679,2022-2023 (Training),53,26258,7985,24,15,1,Salaried,F,Chinese,26,0.152,0.8508,1,0
TRN-03680,2022-2023 (Training),31,35887,66794,48,30,0,Self-Employed,F,Chinese,27,0.4653,0.698,1,0
TRN-03681,2022-2023 (Training),31,23224,48585,84,27,0,Contract,M,Malay,15,0.2989,0.7177,1,0
TRN-03682,2022-2023 (Training),57,97198,45264,48,134,3,Self-Employed,M,Indian,17,0.1164,0.7375,1,1
TRN-03683,2022-2023 (Training),29,24155,89816,12,229,4,Salaried,M,Chinese,9,3.7183,0.6231,1,0
TRN-03684,2022-2023 (Training),41,70985,39022,36,136,3,Contract,F,Other,5,0.1832,0.6331,1,0
TRN-03685,2022-2023 (Training),53,17869,23065,36,38,3,Salaried,F,Malay,27,0.4303,0.6168,1,0
TRN-03686,2022-2023 (Training),35,72716,119382,12,226,3,Self-Employed,F,Chinese,23,1.6418,0.5336,1,1
TRN-03687,2022-2023 (Training),49,45091,133145,24,170,2,Contract,M,Malay,12,1.4764,0.7189,1,0
TRN-03688,2022-2023 (Training),67,121481,92191,36,26,0,Unemployed,F,Chinese,17,0.253,0.6999,1,0
TRN-03689,2022-2023 (Training),45,24861,146078,24,75,2,Salaried,F,Chinese,11,2.9379,0.7581,1,1
TRN-03690,2022-2023 (Training),36,34945,76819,48,116,4,Self-Employed,M,Chinese,11,0.5496,0.5985,1,0
TRN-03691,2022-2023 (Training),43,39251,112158,84,88,1,Salaried,F,Chinese,24,0.4082,0.8202,1,0
TRN-03692,2022-2023 (Training),51,44734,8143,84,106,4,Salaried,F,Chinese,8,0.026,0.8938,1,0
TRN-03693,2022-2023 (Training),25,39831,62505,84,220,0,Salaried,F,Indian,15,0.2242,0.8363,1,0
TRN-03694,2022-2023 (Training),34,40295,148489,60,222,1,Salaried,F,Chinese,25,0.737,0.6936,1,1
TRN-03695,2022-2023 (Training),44,39901,33896,12,121,4,Salaried,F,Chinese,2,0.8495,0.7553,1,0
TRN-03696,2022-2023 (Training),29,14147,55629,84,125,0,Self-Employed,M,Chinese,22,0.5617,0.6794,1,1
TRN-03697,2022-2023 (Training),39,88965,44916,36,97,4,Salaried,M,Chinese,10,0.1683,0.8563,1,0
TRN-03698,2022-2023 (Training),33,272851,66330,12,32,1,Self-Employed,F,Indian,21,0.2431,0.7399,1,1
TRN-03699,2022-2023 (Training),52,58627,12551,48,90,1,Self-Employed,M,Chinese,22,0.0535,0.9399,1,0
TRN-03700,2022-2023 (Training),35,24798,105972,48,183,4,Contract,M,Chinese,14,1.0684,0.5658,1,1
TRN-03701,2022-2023 (Training),55,26351,124623,48,119,2,Salaried,M,Malay,5,1.1823,0.7513,1,0
TRN-03702,2022-2023 (Training),39,70820,118216,48,1,4,Contract,M,Chinese,27,0.4173,0.6425,1,1
TRN-03703,2022-2023 (Training),55,61776,72782,60,141,4,Contract,F,Indian,17,0.2356,0.8097,1,0
TRN-03704,2022-2023 (Training),32,41333,70391,24,12,4,Self-Employed,F,Chinese,18,0.8515,0.5851,1,0
TRN-03705,2022-2023 (Training),62,77037,109957,24,23,2,Self-Employed,F,Chinese,19,0.7137,0.6834,1,1
TRN-03706,2022-2023 (Training),33,14209,128546,84,68,3,Salaried,F,Malay,7,1.2924,0.6386,1,1
TRN-03707,2022-2023 (Training),36,77067,130006,60,33,1,Contract,M,Chinese,26,0.3374,0.8225,1,0
TRN-03708,2022-2023 (Training),52,56537,68411,24,86,0,Self-Employed,M,Chinese,25,0.605,0.7191,1,0
TRN-03709,2022-2023 (Training),50,26968,78185,48,18,1,Salaried,F,Chinese,18,0.7248,0.835,1,0
TRN-03710,2022-2023 (Training),47,20743,136960,24,29,1,Salaried,M,Chinese,12,3.3014,0.8877,1,1
TRN-03711,2022-2023 (Training),39,52722,132574,12,48,3,Self-Employed,M,Chinese,15,2.5146,0.5308,1,0
TRN-03712,2022-2023 (Training),53,114044,34424,84,170,1,Salaried,F,Other,14,0.0431,0.99,1,0
TRN-03713,2022-2023 (Training),43,42750,46559,24,143,1,Self-Employed,M,Chinese,10,0.5445,0.7082,1,0
TRN-03714,2022-2023 (Training),59,29389,16075,12,179,2,Salaried,M,Chinese,17,0.547,0.8465,1,1
TRN-03715,2022-2023 (Training),38,54982,14950,36,113,2,Salaried,M,Chinese,1,0.0906,0.7834,1,0
TRN-03716,2022-2023 (Training),44,146169,141485,12,115,2,Self-Employed,F,Chinese,4,0.968,0.5998,1,1
TRN-03717,2022-2023 (Training),45,63499,44305,12,231,2,Contract,M,Chinese,9,0.6977,0.7185,1,0
TRN-03718,2022-2023 (Training),29,67754,8569,48,225,2,Self-Employed,M,Chinese,4,0.0316,0.8465,1,1
TRN-03719,2022-2023 (Training),62,102097,71778,48,176,0,Self-Employed,F,Chinese,19,0.1758,0.7757,1,0
TRN-03720,2022-2023 (Training),27,65090,107633,84,138,3,Contract,F,Indian,26,0.2362,0.7502,1,0
TRN-03721,2022-2023 (Training),26,30681,35085,48,77,4,Salaried,M,Malay,24,0.2859,0.755,1,0
TRN-03722,2022-2023 (Training),65,17210,101307,12,239,2,Contract,M,Chinese,25,5.8865,0.6599,1,0
TRN-03723,2022-2023 (Training),50,28198,97174,60,174,3,Salaried,M,Chinese,5,0.6892,0.6794,1,0
TRN-03724,2022-2023 (Training),49,25264,41163,48,206,4,Self-Employed,M,Indian,18,0.4073,0.5799,1,1
TRN-03725,2022-2023 (Training),32,72808,54592,48,34,1,Salaried,F,Chinese,15,0.1875,0.818,1,0
TRN-03726,2022-2023 (Training),22,79142,122431,12,70,1,Contract,M,Chinese,20,1.547,0.8337,1,0
TRN-03727,2022-2023 (Training),64,54466,13039,36,156,3,Salaried,M,Chinese,26,0.0798,0.9417,1,0
TRN-03728,2022-2023 (Training),40,22897,144270,36,107,0,Salaried,F,Chinese,8,2.1003,0.7932,1,0
TRN-03729,2022-2023 (Training),30,143194,8824,24,53,0,Salaried,F,Indian,2,0.0308,0.9817,1,0
TRN-03730,2022-2023 (Training),48,38187,55420,84,213,3,Salaried,F,Malay,25,0.2073,0.9063,1,0
TRN-03731,2022-2023 (Training),55,70409,94535,36,22,0,Salaried,F,Chinese,13,0.4476,0.9388,1,0
TRN-03732,2022-2023 (Training),65,50493,8436,48,151,0,Salaried,M,Malay,27,0.0418,0.8456,1,0
TRN-03733,2022-2023 (Training),25,55558,98550,60,226,1,Contract,F,Chinese,13,0.3548,0.4974,1,0
TRN-03734,2022-2023 (Training),57,68934,21057,24,9,0,Salaried,M,Chinese,14,0.1527,0.7392,1,0
TRN-03735,2022-2023 (Training),39,32285,6310,84,60,0,Salaried,M,Chinese,15,0.0279,0.7401,1,0
TRN-03736,2022-2023 (Training),36,107284,131913,60,135,3,Self-Employed,F,Chinese,21,0.2459,0.6415,1,0
TRN-03737,2022-2023 (Training),34,19001,71013,60,47,0,Salaried,M,Malay,12,0.7475,0.6912,1,0
TRN-03738,2022-2023 (Training),40,26287,65022,48,111,2,Contract,M,Chinese,23,0.6184,0.6686,1,0
TRN-03739,2022-2023 (Training),27,106452,144978,12,203,2,Salaried,F,Chinese,5,1.3619,0.8255,1,0
TRN-03740,2022-2023 (Training),33,69842,145940,12,220,3,Self-Employed,F,Indian,3,2.0896,0.7236,1,1
TRN-03741,2022-2023 (Training),58,225085,23546,12,125,2,Salaried,F,Chinese,18,0.1046,0.9336,1,0
TRN-03742,2022-2023 (Training),38,51072,103812,36,156,1,Salaried,F,Chinese,3,0.6776,0.6424,1,0
TRN-03743,2022-2023 (Training),44,135979,77855,12,86,3,Self-Employed,M,Chinese,14,0.5726,0.5694,1,1
TRN-03744,2022-2023 (Training),47,16082,38149,84,25,0,Salaried,F,Malay,2,0.3389,0.8865,1,0
TRN-03745,2022-2023 (Training),50,20991,118591,48,164,2,Unemployed,F,Chinese,18,1.4124,0.4058,0,1
TRN-03746,2022-2023 (Training),54,83894,34858,36,223,1,Salaried,M,Indian,13,0.1385,0.8023,1,0
TRN-03747,2022-2023 (Training),48,17253,50330,84,51,3,Contract,F,Chinese,2,0.4167,0.7527,1,0
TRN-03748,2022-2023 (Training),46,43546,97203,12,165,3,Unemployed,F,Chinese,12,2.2322,0.2666,0,1
TRN-03749,2022-2023 (Training),31,98747,30293,84,5,0,Salaried,M,Other,27,0.0438,0.7475,1,0
TRN-03750,2022-2023 (Training),44,66217,61869,60,7,4,Self-Employed,M,Chinese,2,0.1869,0.6709,1,1
TRN-03751,2022-2023 (Training),42,49348,95429,48,16,2,Salaried,M,Chinese,8,0.4834,0.7737,1,0
TRN-03752,2022-2023 (Training),42,37441,140701,48,75,1,Self-Employed,M,Indian,5,0.9395,0.6275,1,0
TRN-03753,2022-2023 (Training),64,55344,10704,84,189,3,Self-Employed,M,Chinese,25,0.0276,0.7845,1,1
TRN-03754,2022-2023 (Training),34,69310,137848,24,213,2,Salaried,F,Chinese,11,0.9944,0.6549,1,1
TRN-03755,2022-2023 (Training),58,32973,53281,48,205,1,Salaried,M,Chinese,13,0.404,0.752,1,0
TRN-03756,2022-2023 (Training),54,61269,121972,60,33,1,Self-Employed,M,Chinese,21,0.3982,0.5561,1,0
TRN-03757,2022-2023 (Training),45,93625,118532,48,146,3,Contract,M,Chinese,17,0.3165,0.7296,1,0
TRN-03758,2022-2023 (Training),65,42895,71780,24,69,2,Contract,F,Chinese,24,0.8367,0.778,1,0
TRN-03759,2022-2023 (Training),32,51065,137405,48,81,1,Self-Employed,M,Indian,16,0.6727,0.6215,1,0
TRN-03760,2022-2023 (Training),38,65530,60333,48,227,3,Salaried,F,Chinese,19,0.2302,0.8251,1,0
TRN-03761,2022-2023 (Training),25,68240,138005,24,117,2,Contract,F,Chinese,26,1.0112,0.6407,1,0
TRN-03762,2022-2023 (Training),46,83039,94893,48,164,2,Contract,F,Chinese,27,0.2857,0.7961,1,0
TRN-03763,2022-2023 (Training),51,26672,67958,84,37,3,Salaried,M,Chinese,26,0.364,0.7118,1,0
TRN-03764,2022-2023 (Training),30,35690,142899,36,142,2,Salaried,M,Chinese,15,1.3346,0.9191,1,0
TRN-03765,2022-2023 (Training),42,36492,35844,84,101,4,Contract,M,Chinese,18,0.1403,0.6869,1,0
TRN-03766,2022-2023 (Training),41,28499,119501,48,39,1,Contract,M,Chinese,6,1.0483,0.6216,1,0
TRN-03767,2022-2023 (Training),40,16663,96200,12,136,1,Salaried,M,Indian,4,5.7733,0.6645,1,0
TRN-03768,2022-2023 (Training),40,6955,5792,12,52,2,Contract,F,Malay,4,0.8328,0.502,1,1
TRN-03769,2022-2023 (Training),33,100435,88187,36,197,3,Salaried,M,Chinese,13,0.2927,0.8303,1,0
TRN-03770,2022-2023 (Training),58,19296,47510,48,117,0,Unemployed,M,Chinese,9,0.6155,0.4225,0,1
TRN-03771,2022-2023 (Training),63,125480,118104,60,65,2,Salaried,F,Malay,10,0.1882,0.8594,1,0
TRN-03772,2022-2023 (Training),38,76392,44632,48,79,0,Salaried,M,Other,14,0.1461,0.942,1,0
TRN-03773,2022-2023 (Training),58,38429,88568,12,51,2,Salaried,M,Chinese,8,2.3047,0.7235,1,0
TRN-03774,2022-2023 (Training),60,70958,70214,24,128,0,Contract,F,Chinese,3,0.4948,0.6863,1,0
TRN-03775,2022-2023 (Training),49,63264,49870,36,157,2,Salaried,M,Chinese,9,0.2628,0.923,1,0
TRN-03776,2022-2023 (Training),62,25309,53110,24,123,3,Self-Employed,M,Chinese,1,1.0492,0.581,1,1
TRN-03777,2022-2023 (Training),56,48582,114414,60,111,0,Salaried,M,Chinese,15,0.471,0.8959,1,1
TRN-03778,2022-2023 (Training),39,27230,141243,48,224,4,Self-Employed,F,Malay,15,1.2968,0.5581,1,0
TRN-03779,2022-2023 (Training),35,72582,145661,60,0,3,Salaried,F,Chinese,7,0.4014,0.642,1,0
TRN-03780,2022-2023 (Training),56,31916,23077,24,166,2,Salaried,M,Chinese,15,0.3615,0.7541,1,0
TRN-03781,2022-2023 (Training),65,46259,69874,48,15,0,Salaried,F,Chinese,7,0.3776,0.7578,1,0
TRN-03782,2022-2023 (Training),62,45076,14754,84,144,1,Salaried,M,Chinese,13,0.0468,0.9797,1,0
TRN-03783,2022-2023 (Training),28,52730,30688,84,111,3,Self-Employed,M,Chinese,12,0.0831,0.7151,1,1
TRN-03784,2022-2023 (Training),62,132924,12048,60,111,0,Salaried,F,Chinese,18,0.0181,0.9057,1,0
TRN-03785,2022-2023 (Training),34,42422,27568,84,101,3,Salaried,M,Chinese,7,0.0928,0.8599,1,0
TRN-03786,2022-2023 (Training),39,101799,102583,84,81,0,Salaried,M,Other,7,0.144,0.8427,1,0
TRN-03787,2022-2023 (Training),58,65381,99449,12,149,1,Salaried,M,Malay,15,1.5211,0.7995,1,0
TRN-03788,2022-2023 (Training),34,114810,50217,84,213,4,Salaried,F,Chinese,9,0.0625,0.9607,1,1
TRN-03789,2022-2023 (Training),57,40012,144781,12,98,1,Salaried,F,Malay,6,3.6184,0.6916,1,0
TRN-03790,2022-2023 (Training),52,74435,132873,36,158,2,Self-Employed,F,Chinese,26,0.595,0.6087,1,0
TRN-03791,2022-2023 (Training),23,47308,30358,12,39,3,Salaried,F,Indian,27,0.6417,0.6066,1,0
TRN-03792,2022-2023 (Training),37,8154,119064,12,154,4,Salaried,F,Other,26,14.6019,0.8347,1,1
TRN-03793,2022-2023 (Training),30,25491,16023,24,35,3,Salaried,F,Chinese,9,0.3143,0.8883,1,0
TRN-03794,2022-2023 (Training),30,69523,100387,12,124,0,Salaried,M,Other,19,1.4439,0.637,1,1
